,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p03_1,p03_2,p03_3,p03_4,p04,p05,p06,p06otros,p06cod,p07_1,p07_2,p07_3,p08,p09,p10,p11,p12,PONDERADOR,PERCENTAGE,periodo
916,916,916,916,155924630,NSE C2,NSE C,NSE C,38,De 25 a 39 años,SI,Mujer,23,Tacna,230110,Sur,4,2,-1,-1,1,1,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Algo,Algo,Algo,No tiene influencia,Mejor,Mejor,No atenta contra la libertad de prensa,NS/NP,0.8697,0.07123224077529378,AGOSTO 2021
917,917,917,917,155924898,NSE D,NSE D,NSE D/E,60,De 40 a más años,SI,Hombre,8,Anta,80301,Sur,7,2,-1,-1,2,1,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Algo,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,Algo,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
918,918,918,918,155924969,NSE B2,NSE B,NSE A/B,61,De 40 a más años,SI,Mujer,20,Talara,200701,Norte,2,2,-1,-1,1,3,Perú urbano,1,Secundaria completa,Educacion Basica,NS/NP,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Poco,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
919,919,919,919,155925030,NSE B2,NSE B,NSE A/B,25,De 25 a 39 años,SI,Mujer,15,Lima,150128,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Nada,Mucho,No debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Nada,Nada,Nada,Tiene poca influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Centro,0.7185,0.058848298260375506,AGOSTO 2021
920,920,920,920,155925041,NSE E,NSE E,NSE D/E,37,De 25 a 39 años,SI,Mujer,13,Sánchez Carrión,130901,Norte,5,2,-1,-1,2,5,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,99,Aprueba,Poco,Mucho,Poco,Poco,No debe dar el voto de confianza,Que se mantenga todo el gabinete,Desilusión, ,-1,Nada,Poco,Nada,Tiene mucha influencia,NS/NP,NS/NP,Atenta contra la libertad de prensa,Izquierda,1.2849,0.10523894006229156,AGOSTO 2021
921,921,921,921,155925064,NSE B1,NSE B,NSE A/B,63,De 40 a más años,SI,Hombre,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.7579,0.06207533089984495,AGOSTO 2021
922,922,922,922,155925136,NSE E,NSE E,NSE D/E,48,De 40 a más años,SI,Hombre,23,Tacna,230111,Sur,4,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Algo,Poco,Poco,Poco,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Igual,Igual,No atenta contra la libertad de prensa,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
923,923,923,923,155925148,NSE C1,NSE C,NSE C,43,De 40 a más años,SI,Hombre,16,Maynas,160101,Selva,8,2,-1,-1,3,1,Perú urbano,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Poco,Nada,Algo,No debe dar el voto de confianza,Que se cambie todo el gabinete,Desilusión, ,-1,Nada,Mucho,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
924,924,924,924,155925211,NSE D,NSE D,NSE D/E,53,De 40 a más años,SI,Hombre,21,Puno,210102,Sur,7,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Algo,Mucho,Algo,Tiene poca influencia,Mejor,Igual,No atenta contra la libertad de prensa,Derecha,1.3554,0.11101319897301734,AGOSTO 2021
925,925,925,925,155925380,NSE D,NSE D,NSE D/E,31,De 25 a 39 años,SI,Mujer,15,Lima,150106,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Aprueba,Desaprueba,Aprueba,Desaprueba,Algo,Poco,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,No atenta contra la libertad de prensa,Izquierda,1.313,0.10754045318841063,AGOSTO 2021
926,926,926,926,155925400,NSE E,NSE E,NSE D/E,44,De 40 a más años,SI,Mujer,13,Sánchez Carrión,130906,Norte,5,2,-1,-1,2,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Poco,Nada,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Algo,Poco,NS/NP,Peor,Igual,Atenta contra la libertad de prensa,Izquierda,1.3136,0.10758959581743809,AGOSTO 2021
927,927,927,927,155925424,NSE D,NSE D,NSE D/E,48,De 40 a más años,SI,Mujer,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,No atenta contra la libertad de prensa,Centro,1.3423,0.10994025157258461,AGOSTO 2021
928,928,928,928,155925427,NSE D,NSE D,NSE D/E,42,De 40 a más años,SI,Hombre,12,Yauli,120801,Centro,6,2,-1,-1,2,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Mucho,Mucho,Mucho,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,1.3554,0.11101319897301734,AGOSTO 2021
929,929,929,929,155925708,NSE C1,NSE C,NSE C,36,De 25 a 39 años,SI,Hombre,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Algo,No debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Poco,Algo,Algo,No tiene influencia,Igual,Peor,No atenta contra la libertad de prensa,Izquierda,1.5073,0.12345447455513431,AGOSTO 2021
930,930,930,930,155925775,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Hombre,14,Chiclayo,140105,Norte,2,2,-1,-1,1,3,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Mucho,Mucho,Mucho,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Derecha,0.8974,0.07350099214872788,AGOSTO 2021
931,931,931,931,155925940,NSE D,NSE D,NSE D/E,80,De 40 a más años,SI,Hombre,15,Lima,150117,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Igual,NS/NP,No atenta contra la libertad de prensa,Centro,1.385,0.11343756867170504,AGOSTO 2021
932,932,932,932,155926002,NSE B1,NSE B,NSE A/B,33,De 25 a 39 años,SI,Mujer,4,Arequipa,40103,Sur,7,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Algo,Poco,NS/NP,No tiene influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.8697,0.07123224077529378,AGOSTO 2021
933,933,933,933,155926286,NSE C2,NSE C,NSE C,75,De 40 a más años,SI,Mujer,15,Lima,150101,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,NS/NP,Desaprueba,Desaprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,1.4934,0.12231600364933165,AGOSTO 2021
934,934,934,934,155926310,NSE E,NSE E,NSE D/E,59,De 40 a más años,SI,Mujer,13,Virú,131201,Norte,2,2,-1,-1,1,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,1.3136,0.10758959581743809,AGOSTO 2021
935,935,935,935,155926311,NSE D,NSE D,NSE D/E,77,De 40 a más años,SI,Hombre,6,Cajamarca,60101,Norte,5,2,-1,-1,2,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,NS/NP,Confianza, ,-1,Poco,Poco,Poco,Tiene algo de influencia,Mejor,Mejor,NS/NP,Centro,1.3554,0.11101319897301734,AGOSTO 2021
936,936,936,936,155926344,NSE C2,NSE C,NSE C,52,De 40 a más años,SI,Hombre,15,Huaral,150601,Centro,3,2,-1,-1,1,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Orgullo, ,-1,Mucho,Mucho,Mucho,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
937,937,937,937,155926524,NSE E,NSE E,NSE D/E,31,De 25 a 39 años,SI,Mujer,2,Huaraz,20101,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Algo,Nada,Nada,Tiene algo de influencia,Igual,Peor,Atenta contra la libertad de prensa,Izquierda,0.8697,0.07123224077529378,AGOSTO 2021
938,938,938,938,155926615,NSE C1,NSE C,NSE C,40,De 40 a más años,SI,Mujer,15,Lima,150107,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Mucho,Algo,Poco,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Desconfianza,DESCONFI,7,Nada,Mucho,Nada,Tiene mucha influencia,Igual,Peor,Atenta contra la libertad de prensa,Derecha,1.4934,0.12231600364933165,AGOSTO 2021
939,939,939,939,155926695,NSE C2,NSE C,NSE C,56,De 40 a más años,SI,Hombre,2,Santa,21801,Norte,2,2,-1,-1,1,1,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,NS/NP,Aprueba,Desaprueba,Desaprueba,Mucho,Algo,Mucho,Mucho,No debe dar el voto de confianza,Que se cambie todo el gabinete,Esperanza, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
940,940,940,940,155926771,NSE B1,NSE B,NSE A/B,40,De 40 a más años,SI,Hombre,16,Maynas,160101,Selva,8,2,-1,-1,3,2,Perú urbano,1,Posgrado universitario,Educacion superior,Aprueba,Aprueba,Desaprueba,Aprueba,Algo,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Poco,Algo,Algo,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.9174,0.07513907978297632,AGOSTO 2021
941,941,941,941,155926879,NSE C1,NSE C,NSE C,25,De 25 a 39 años,SI,Mujer,13,Trujillo,130101,Norte,2,2,-1,-1,1,5,Perú urbano,1,Superior universitaria completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,NS/NP,Nada,Nada,Nada,Poco,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8697,0.07123224077529378,AGOSTO 2021
942,942,942,942,155926893,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,Superior técnico incompleta,Educacion superior,NS/NP,Desaprueba,Desaprueba,NS/NP,Poco,Nada,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Algo,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.6645,0.0544254616479047,AGOSTO 2021
943,943,943,943,155927024,NSE A2,NSE A,NSE A/B,34,De 25 a 39 años,SI,Hombre,15,Lima,150103,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Poco,Algo,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.2887,0.023645795000376352,AGOSTO 2021
944,944,944,944,155927097,NSE E,NSE E,NSE D/E,45,De 40 a más años,SI,Mujer,14,Chiclayo,140105,Norte,2,2,-1,-1,1,3,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,NS/NP,No tiene influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,0.8891,0.07282118578051477,AGOSTO 2021
945,945,945,945,155927495,NSE C1,NSE C,NSE C,38,De 25 a 39 años,SI,Hombre,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior universitaria incompleta,Educacion superior,Aprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Poco,Tiene algo de influencia,Igual,Igual,No atenta contra la libertad de prensa,Centro,1.5073,0.12345447455513431,AGOSTO 2021
946,946,946,946,155927509,NSE D,NSE D,NSE D/E,48,De 40 a más años,SI,Hombre,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Mucho,Mucho,Mucho,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,1.385,0.11343756867170504,AGOSTO 2021
947,947,947,947,155927577,NSE D,NSE D,NSE D/E,30,De 25 a 39 años,SI,Mujer,24,Tumbes,240101,Norte,2,2,-1,-1,1,5,Perú rural,2,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Mucho,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Miedo, ,-1,Nada,Mucho,Nada,No tiene influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,1.2849,0.10523894006229156,AGOSTO 2021
948,948,948,948,155927963,NSE C2,NSE C,NSE C,33,De 25 a 39 años,SI,Hombre,21,El Collao,210501,Sur,7,2,-1,-1,2,4,Perú rural,2,Superior técnico completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Poco,Mucho,Poco,Nada,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Poco,Poco,Tiene mucha influencia,Peor,Peor,No atenta contra la libertad de prensa,Centro,1.3258,0.10858882927432965,AGOSTO 2021
949,949,949,949,155927979,NSE B1,NSE B,NSE A/B,40,De 40 a más años,SI,Hombre,2,Huaylas,21201,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Desaprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Algo,Mucho,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,No atenta contra la libertad de prensa,Derecha,0.9174,0.07513907978297632,AGOSTO 2021
950,950,950,950,155928019,NSE B2,NSE B,NSE A/B,25,De 25 a 39 años,SI,Mujer,15,Cañete,150507,Centro,3,2,-1,-1,1,3,Perú urbano,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Algo,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,0.8697,0.07123224077529378,AGOSTO 2021
951,951,951,951,155928126,NSE B1,NSE B,NSE A/B,23,De 18 a 24 años,SI,Hombre,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Poco,Poco,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.7462,0.0611170496338096,AGOSTO 2021
952,952,952,952,155928335,NSE C2,NSE C,NSE C,70,De 40 a más años,SI,Mujer,4,Arequipa,40122,Sur,7,2,-1,-1,2,1,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
953,953,953,953,155928397,NSE B1,NSE B,NSE A/B,26,De 25 a 39 años,SI,Hombre,4,Arequipa,40116,Sur,7,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,NS/NP,Poco,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Mucho,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
954,954,954,954,155928424,NSE C2,NSE C,NSE C,47,De 40 a más años,SI,Mujer,13,Trujillo,130111,Norte,2,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Poco,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Peor,Igual,Atenta contra la libertad de prensa,Centro,0.8891,0.07282118578051477,AGOSTO 2021
955,955,955,955,155928557,NSE E,NSE E,NSE D/E,28,De 25 a 39 años,SI,Hombre,5,La Mar,50507,Sur,7,2,-1,-1,2,1,Perú urbano,1,Superior técnico incompleta,Educacion superior,Aprueba,Aprueba,Desaprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Algo,Algo,Poco,Tiene algo de influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
956,956,956,956,155928708,NSE C1,NSE C,NSE C,22,De 18 a 24 años,SI,Hombre,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,NS/NP,Poco,Poco,Poco,Poco,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,1.5171,0.12425713749591603,AGOSTO 2021
957,957,957,957,155928761,NSE B2,NSE B,NSE A/B,50,De 40 a más años,SI,Hombre,2,Yungay,22001,Norte,5,2,-1,-1,2,1,Perú urbano,1,Posgrado universitario,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Poco,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Poco,Poco,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
958,958,958,958,155928902,NSE B1,NSE B,NSE A/B,53,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,Posgrado universitario,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Poco,Poco,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,NS/NP,Igual,No atenta contra la libertad de prensa,Centro,0.7346,0.060166958805945504,AGOSTO 2021
959,959,959,959,155928988,NSE D,NSE D,NSE D/E,32,De 25 a 39 años,SI,Hombre,13,Chepén,130401,Norte,2,2,-1,-1,1,1,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Esperanza, ,-1,Mucho,Mucho,Mucho,Tiene poca influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
960,960,960,960,155929076,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Hombre,2,Santa,21801,Norte,2,2,-1,-1,1,2,Perú urbano,1,Superior universitaria incompleta,Educacion superior,NS/NP,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Poco,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Igual,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
961,961,961,961,155929155,NSE E,NSE E,NSE D/E,53,De 40 a más años,SI,Mujer,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,99,Aprueba,NS/NP,Mucho,Mucho,Mucho,Algo,Sí debe dar el voto de confianza,NS/NP,Confianza, ,-1,NS/NP,NS/NP,NS/NP,Tiene algo de influencia,Peor,Igual,Atenta contra la libertad de prensa,Izquierda,0.6645,0.0544254616479047,AGOSTO 2021
962,962,962,962,155929203,NSE C1,NSE C,NSE C,55,De 40 a más años,SI,Mujer,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,NS/NP,Poco,Poco,Nada,Nada,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Izquierda,1.4934,0.12231600364933165,AGOSTO 2021
