,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p02_4,p02_5,p02_6,p02_7,p03_1,p03_2,p03_3,p03_4,p04_1,p04_2,p04_3,p04_4,p04_5,p07,p08,p09,p11,p11otros,p11cod,p12,p13,PONDERADOR,PERCENTAGE,periodo
1025,1025,1025,1025,157450941,NSE B1,NSE B,NSE A/B,59,De 40 a más años,SI,Hombre,15,Lima,150140,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,7,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Poco,Bien,Bien,Bien,Regular,Mal,Bien,Si,No,4, ,-1,Centro,2,0.8078,0.06681892691185633,SETIEMBRE 2021
1026,1026,1026,1026,157451009,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Hombre,10,Huamalíes,100504,Centro,6,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,NS/NP,NS/NP,NS/NP,Mucho,Regular,Regular,Regular,Regular,NS/NP,Bien,Si,Si,18,"LOS QUE MANEJANDO ALTO BILLETE, MANEJAN ALTO DINERO",18,Derecha,8,1.1326,0.0936854625159303,SETIEMBRE 2021
1027,1027,1027,1027,157451012,NSE E,NSE E,NSE D/E,53,De 40 a más años,SI,Mujer,22,Rioja,220803,Selva,8,2,-1,-1,3,1,Peru urbano,1,2,1,Aprueba,NS/NP,NS/NP,Desaprueba,Desaprueba,NS/NP,NS/NP,NS/NP,Algo,Algo,Algo,Algo,NS/NP,NS/NP,Bien,NS/NP,Regular,Muy bien,Si,No,4, ,-1,Centro,1,1.0185,0.08424743384467155,SETIEMBRE 2021
1028,1028,1028,1028,157451047,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Mujer,10,Huamalíes,100504,Centro,6,2,-1,-1,2,2,Peru urbano,1,2,1,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,NS/NP,NS/NP,NS/NP,NS/NP,Poco,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,No,Si,99, ,-1,Derecha,99,1.0185,0.08424743384467155,SETIEMBRE 2021
1029,1029,1029,1029,157451137,NSE E,NSE E,NSE D/E,22,De 18 a 24 años,SI,Mujer,1,Luya,10513,Norte,5,2,-1,-1,2,4,Peru rural,2,5,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Poco,Regular,Regular,Regular,Regular,Regular,Bien,Si,No,4, ,-1,Derecha,6,0.9669,0.07997922806520659,SETIEMBRE 2021
1030,1030,1030,1030,157451195,NSE E,NSE E,NSE D/E,20,De 18 a 24 años,SI,Mujer,12,Jauja,120410,Centro,6,2,-1,-1,2,4,Peru rural,2,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Nada,Poco,Poco,Nada,Mal,Muy mal,Mal,Muy mal,Mal,Regular,Si,Si,99, ,-1,Izquierda,10,0.9669,0.07997922806520659,SETIEMBRE 2021
1031,1031,1031,1031,157451199,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Mujer,6,Cajamarca,60101,Norte,5,2,-1,-1,2,1,Peru urbano,1,3,1,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Nada,Regular,Regular,Mal,Mal,Mal,Regular,Si,No,99, ,-1,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
1032,1032,1032,1032,157451202,NSE D,NSE D,NSE D/E,22,De 18 a 24 años,SI,Hombre,5,Parinacochas,50701,Sur,7,2,-1,-1,2,2,Peru urbano,1,4,2,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Mucho,Mucho,Algo,Mucho,Regular,Regular,Bien,Bien,Bien,Bien,Si,Si,11,PARTIDO NARANJA,11,Izquierda,7,0.8371,0.06924253988352926,SETIEMBRE 2021
1033,1033,1033,1033,157451234,NSE D,NSE D,NSE D/E,34,De 25 a 39 años,SI,Mujer,15,Lima,150103,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Poco,Poco,Algo,Regular,Mal,NS/NP,Regular,Regular,Regular,Si,No,6, ,-1,Centro,1,1.1725,0.09698587745005145,SETIEMBRE 2021
1034,1034,1034,1034,157451265,NSE E,NSE E,NSE D/E,46,De 40 a más años,SI,Hombre,1,Bagua,10205,Selva,8,2,-1,-1,3,4,Peru rural,2,7,2,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,Mucho,NS/NP,Mucho,NS/NP,Bien,NS/NP,NS/NP,NS/NP,NS/NP,Bien,NS/NP,NS/NP,99, ,-1,Derecha,99,1.1326,0.0936854625159303,SETIEMBRE 2021
1035,1035,1035,1035,157451267,NSE C1,NSE C,NSE C,36,De 25 a 39 años,SI,Hombre,3,Andahuaylas,30201,Sur,7,2,-1,-1,2,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Muy bien,Regular,Muy bien,Muy bien,Muy bien,Si,No,99, ,-1,Centro,5,0.9555,0.07903625236974342,SETIEMBRE 2021
1036,1036,1036,1036,157451271,NSE E,NSE E,NSE D/E,21,De 18 a 24 años,SI,Mujer,6,Cajamarca,60105,Norte,5,2,-1,-1,2,2,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Regular,Bien,Bien,Bien,Si,No,4, ,-1,Derecha,9,0.8532,0.07057428626045534,SETIEMBRE 2021
1037,1037,1037,1037,157451329,NSE D,NSE D,NSE D/E,60,De 40 a más años,SI,Hombre,23,Tacna,230110,Sur,4,2,-1,-1,1,3,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,NS/NP,Bien,Bien,Bien,NS/NP,Bien,NS/NP,No,4, ,-1,NS/NP,99,0.9993,0.08265926425231249,SETIEMBRE 2021
1038,1038,1038,1038,157451341,NSE D,NSE D,NSE D/E,29,De 25 a 39 años,SI,Mujer,16,Maynas,160101,Selva,8,2,-1,-1,3,3,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Mal,Mal,Muy mal,Muy mal,Bien,Si,Si,99, ,-1,Izquierda,1,0.9739,0.0805582482290875,SETIEMBRE 2021
1039,1039,1039,1039,157451372,NSE C1,NSE C,NSE C,36,De 25 a 39 años,SI,Mujer,2,Santa,21809,Norte,2,2,-1,-1,1,1,Peru urbano,1,7,2,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Bien,Regular,Bien,Bien,Si,No,4, ,-1,Derecha,7,0.9739,0.0805582482290875,SETIEMBRE 2021
1040,1040,1040,1040,157451378,NSE E,NSE E,NSE D/E,18,De 18 a 24 años,SI,Hombre,10,Dos de Mayo,100311,Centro,6,2,-1,-1,2,1,Peru urbano,1,3,1,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Poco,Algo,Nada,Regular,Regular,Regular,Muy mal,Regular,Bien,No,No,99, ,-1,Derecha,9,0.8371,0.06924253988352926,SETIEMBRE 2021
1041,1041,1041,1041,157451403,NSE D,NSE D,NSE D/E,67,De 40 a más años,SI,Hombre,6,Celendín,60301,Norte,5,2,-1,-1,2,1,Peru urbano,1,2,1,NS/NP,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Regular,Regular,Bien,Bien,Bien,Si,No,4, ,-1,Centro,5,0.9993,0.08265926425231249,SETIEMBRE 2021
1042,1042,1042,1042,157451414,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Mujer,15,Lima,150123,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,2,1,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,NS/NP,NS/NP,Poco,Mucho,Mucho,Algo,NS/NP,Bien,Muy bien,Bien,Bien,Bien,Si,No,4, ,-1,Derecha,2,1.2262,0.10142778927868065,SETIEMBRE 2021
1043,1043,1043,1043,157451465,NSE D,NSE D,NSE D/E,48,De 40 a más años,SI,Hombre,2,Huaraz,20101,Norte,5,2,-1,-1,2,2,Peru urbano,1,5,2,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Poco,Regular,Regular,Mal,Regular,Regular,Bien,Si,No,4, ,-1,Centro,4,0.9993,0.08265926425231249,SETIEMBRE 2021
1044,1044,1044,1044,157451523,NSE B2,NSE B,NSE A/B,22,De 18 a 24 años,SI,Hombre,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,6,2,NS/NP,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Algo,Algo,Poco,Regular,Mal,Regular,Mal,Regular,Regular,Si,No,3, ,-1,Derecha,3,0.6766,0.05596643469740281,SETIEMBRE 2021
1045,1045,1045,1045,157451578,NSE C1,NSE C,NSE C,21,De 18 a 24 años,SI,Hombre,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Mal,Mal,Mal,Muy mal,Regular,Si,No,14,LA BANCADA DE LA DERECHA,14,Derecha,1,1.1347,0.09385916856509455,SETIEMBRE 2021
1046,1046,1046,1046,157451683,NSE B2,NSE B,NSE A/B,20,De 18 a 24 años,SI,Mujer,4,La Unión,40801,Sur,7,2,-1,-1,2,4,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Poco,Algo,Nada,Nada,Muy mal,Mal,Regular,Regular,Mal,Mal,Si,Si,4, ,-1,Centro,3,0.8532,0.07057428626045534,SETIEMBRE 2021
1047,1047,1047,1047,157451684,NSE B1,NSE B,NSE A/B,33,De 25 a 39 años,SI,Hombre,15,Lima,150108,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,7,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Nada,Algo,Mal,Mal,Regular,Mal,Mal,Bien,Si,No,4, ,-1,Izquierda,2,0.7724,0.06389073922594433,SETIEMBRE 2021
1048,1048,1048,1048,157451807,NSE C1,NSE C,NSE C,20,De 18 a 24 años,SI,Hombre,15,Lima,150106,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,6,2,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Algo,Algo,Poco,Algo,Mal,Regular,Regular,Regular,Mal,Regular,Si,Si,99, ,-1,Centro,3,1.1347,0.09385916856509455,SETIEMBRE 2021
1049,1049,1049,1049,157451859,NSE E,NSE E,NSE D/E,43,De 40 a más años,SI,Mujer,20,Morropón,200401,Norte,2,2,-1,-1,1,1,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Bien,No,No,99, ,-1,NS/NP,99,1.0185,0.08424743384467155,SETIEMBRE 2021
1050,1050,1050,1050,157451868,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Hombre,2,Santa,21809,Norte,2,2,-1,-1,1,5,Peru rural,2,5,2,NS/NP,Aprueba,NS/NP,NS/NP,Desaprueba,NS/NP,Aprueba,Desaprueba,Algo,Algo,Algo,Poco,Regular,Regular,NS/NP,NS/NP,Regular,Bien,Si,No,16,EL PUEBLO,16,Centro,4,1.1326,0.0936854625159303,SETIEMBRE 2021
1051,1051,1051,1051,157451884,NSE D,NSE D,NSE D/E,26,De 25 a 39 años,SI,Mujer,15,Lima,150128,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,3,1,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Poco,Poco,Algo,Regular,Regular,NS/NP,Regular,Regular,Bien,Si,No,14,LA DERECHA,14,Centro,2,1.1725,0.09698587745005145,SETIEMBRE 2021
1052,1052,1052,1052,157451899,NSE C1,NSE C,NSE C,50,De 40 a más años,SI,Mujer,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Bien,Bien,Bien,Muy bien,Si,No,4, ,-1,Derecha,10,1.3806,0.11419931975056805,SETIEMBRE 2021
1053,1053,1053,1053,157451900,NSE E,NSE E,NSE D/E,24,De 18 a 24 años,SI,Mujer,6,Chota,60401,Norte,5,2,-1,-1,2,2,Peru urbano,1,2,1,Aprueba,Desaprueba,Aprueba,Desaprueba,NS/NP,Aprueba,NS/NP,NS/NP,Poco,Algo,Algo,Algo,Regular,Mal,Mal,NS/NP,Regular,Bien,NS/NP,No,98, ,-1,Derecha,3,0.8532,0.07057428626045534,SETIEMBRE 2021
1054,1054,1054,1054,157451912,NSE A1,NSE A,NSE A/B,43,De 40 a más años,SI,Mujer,15,Lima,150130,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,7,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Muy mal,Regular,Muy mal,Muy mal,Regular,Si,Si,14,"LA DERECHA, FUERZA, POPULAR Y LOS DEMOCRATAS",14,Derecha,1,0.4345,0.03594060874375041,SETIEMBRE 2021
1055,1055,1055,1055,157451923,NSE E,NSE E,NSE D/E,28,De 25 a 39 años,SI,Hombre,25,Coronel Portillo,250102,Selva,8,2,-1,-1,3,4,Peru rural,2,3,1,Aprueba,NS/NP,Aprueba,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Regular,Regular,Regular,Regular,Bien,Si,No,4, ,-1,Centro,5,1.0829,0.08957441935237587,SETIEMBRE 2021
1056,1056,1056,1056,157452072,NSE E,NSE E,NSE D/E,22,De 18 a 24 años,SI,Hombre,24,Zarumilla,240304,Norte,2,2,-1,-1,1,4,Peru rural,2,3,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Muy bien,Muy bien,Bien,Bien,Muy bien,Si,No,99, ,-1,Izquierda,1,0.9487,0.07847377563911624,SETIEMBRE 2021
1057,1057,1057,1057,157452075,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,4,Arequipa,40109,Sur,7,2,-1,-1,2,1,Peru urbano,1,5,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Bien,Regular,Mal,Muy mal,Regular,Si,Si,14,DERECHA,14,Derecha,3,0.9555,0.07903625236974342,SETIEMBRE 2021
1058,1058,1058,1058,157452121,NSE E,NSE E,NSE D/E,67,De 40 a más años,SI,Hombre,21,Huancané,210607,Sur,7,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Mucho,Algo,Mucho,Regular,Regular,Regular,Bien,Regular,Bien,Si,No,4, ,-1,Izquierda,4,1.1326,0.0936854625159303,SETIEMBRE 2021
1059,1059,1059,1059,157452174,NSE C1,NSE C,NSE C,73,De 40 a más años,SI,Mujer,20,Piura,200115,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Poco,Mal,Mal,Regular,Mal,Mal,Regular,Si,No,13,LA PRENSA,13,Derecha,1,1.0185,0.08424743384467155,SETIEMBRE 2021
1060,1060,1060,1060,157452203,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Mujer,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Regular,Regular,Regular,Muy mal,Regular,Si,No,99, ,-1,NS/NP,99,1.2262,0.10142778927868065,SETIEMBRE 2021
1061,1061,1061,1061,157452248,NSE C2,NSE C,NSE C,46,De 40 a más años,SI,Hombre,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,5,2,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Algo,Nada,Poco,Mal,Mal,Mal,Muy mal,Mal,Regular,Si,Si,99, ,-1,Centro,5,1.3546,0.1120486734275818,SETIEMBRE 2021
1062,1062,1062,1062,157452251,NSE B2,NSE B,NSE A/B,42,De 40 a más años,SI,Hombre,15,Cañete,150501,Centro,3,2,-1,-1,1,4,Peru urbano,1,5,2,NS/NP,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Poco,NS/NP,NS/NP,Regular,Regular,Regular,Regular,Regular,Regular,Si,Si,4, ,-1,Derecha,6,0.9993,0.08265926425231249,SETIEMBRE 2021
1063,1063,1063,1063,157452261,NSE E,NSE E,NSE D/E,56,De 40 a más años,SI,Hombre,6,San Pablo,61201,Norte,5,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Desaprueba,Aprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Bien,Regular,Bien,Bien,Si,No,4, ,-1,Derecha,7,1.1326,0.0936854625159303,SETIEMBRE 2021
1064,1064,1064,1064,157452308,NSE D,NSE D,NSE D/E,38,De 25 a 39 años,SI,Mujer,9,Huancavelica,90101,Centro,6,2,-1,-1,2,2,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Algo,Mucho,Mucho,Bien,Bien,Bien,Bien,Regular,Bien,Si,No,4,KEIKO,4,Derecha,5,0.9739,0.0805582482290875,SETIEMBRE 2021
1065,1065,1065,1065,157452349,NSE D,NSE D,NSE D/E,38,De 25 a 39 años,SI,Hombre,15,Lima,150125,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Poco,Poco,Nada,Nada,Mal,Mal,Regular,Mal,Regular,Regular,Si,No,8,VLADIMIR CERRON,8,Derecha,1,1.1504,0.09515782807551317,SETIEMBRE 2021
1066,1066,1066,1066,157452364,NSE D,NSE D,NSE D/E,35,De 25 a 39 años,SI,Hombre,22,Moyobamba,220101,Selva,8,2,-1,-1,3,1,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Nada,Nada,Poco,Nada,Regular,Regular,Regular,Muy mal,Regular,Regular,Si,No,99, ,-1,Centro,2,0.9555,0.07903625236974342,SETIEMBRE 2021
1067,1067,1067,1067,157452365,NSE B2,NSE B,NSE A/B,38,De 25 a 39 años,SI,Hombre,15,Lima,150130,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Algo,Algo,Regular,Regular,Regular,Regular,Bien,Bien,Si,No,4, ,-1,Centro,3,0.7724,0.06389073922594433,SETIEMBRE 2021
1068,1068,1068,1068,157452372,NSE B2,NSE B,NSE A/B,31,De 25 a 39 años,SI,Mujer,24,Tumbes,240101,Norte,2,2,-1,-1,1,1,Peru urbano,1,7,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,Muy mal,Mal,Mal,Mal,Mal,Regular,Si,No,99, ,-1,Derecha,1,0.9739,0.0805582482290875,SETIEMBRE 2021
1069,1069,1069,1069,157452487,NSE C1,NSE C,NSE C,28,De 25 a 39 años,SI,Hombre,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Algo,Algo,Algo,Bien,Regular,Regular,Bien,Regular,Muy bien,Si,No,14,LA DERECHA,14,Centro,3,1.2953,0.10714354546784786,SETIEMBRE 2021
1070,1070,1070,1070,157452494,NSE C2,NSE C,NSE C,53,De 40 a más años,SI,Hombre,6,Cajamarca,60101,Norte,5,2,-1,-1,2,5,Peru rural,2,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Bien,Regular,Bien,Bien,Regular,Bien,Si,No,99, ,-1,Derecha,7,1.1326,0.0936854625159303,SETIEMBRE 2021
1071,1071,1071,1071,157452502,NSE D,NSE D,NSE D/E,30,De 25 a 39 años,SI,Mujer,9,Churcampa,90511,Centro,6,2,-1,-1,2,2,Peru urbano,1,4,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Algo,Poco,Algo,Regular,Regular,Regular,Regular,Regular,Regular,No,No,11,FUERZA POPULAR,11,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
1072,1072,1072,1072,157452512,NSE C1,NSE C,NSE C,53,De 40 a más años,SI,Hombre,19,Pasco,190107,Centro,6,2,-1,-1,2,1,Peru urbano,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Mucho,Regular,Regular,Muy mal,Regular,Regular,Bien,Si,No,4, ,-1,Derecha,3,0.9993,0.08265926425231249,SETIEMBRE 2021
1073,1073,1073,1073,157452530,NSE D,NSE D,NSE D/E,62,De 40 a más años,SI,Hombre,21,Puno,210101,Sur,7,2,-1,-1,2,1,Peru urbano,1,2,1,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Poco,Regular,Regular,Regular,Regular,Mal,Regular,Si,Si,11,ELPARTIDO FUERZA POPULAR,11,Centro,2,0.9993,0.08265926425231249,SETIEMBRE 2021
1074,1074,1074,1074,157452555,NSE E,NSE E,NSE D/E,29,De 25 a 39 años,SI,Hombre,21,Chucuito,210401,Sur,7,2,-1,-1,2,4,Peru rural,2,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Poco,Mucho,Mucho,Bien,Regular,Bien,Bien,Regular,Bien,No,Si,4,KEIKO,4,Izquierda,1,1.0829,0.08957441935237587,SETIEMBRE 2021
1075,1075,1075,1075,157452573,NSE C1,NSE C,NSE C,68,De 40 a más años,SI,Hombre,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,5,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Muy mal,Muy mal,Muy mal,Regular,Si,Si,4, ,-1,Centro,6,1.3546,0.1120486734275818,SETIEMBRE 2021
1076,1076,1076,1076,157452654,NSE B2,NSE B,NSE A/B,40,De 40 a más años,SI,Mujer,15,Lima,150121,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,7,2,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,NS/NP,Algo,Algo,Poco,Algo,Mal,NS/NP,Regular,Regular,Mal,Regular,Si,No,11,EL FUJIMORISMO,11,Centro,4,0.8233,0.0681010429890212,SETIEMBRE 2021
1077,1077,1077,1077,157452665,NSE B2,NSE B,NSE A/B,30,De 25 a 39 años,SI,Hombre,8,La Convención,80911,Selva,8,2,-1,-1,3,4,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Bien,Muy bien,Muy bien,Muy bien,Muy bien,Si,No,4, ,-1,Centro,5,0.9555,0.07903625236974342,SETIEMBRE 2021
1078,1078,1078,1078,157452676,NSE E,NSE E,NSE D/E,35,De 25 a 39 años,SI,Mujer,6,Cajamarca,60108,Norte,5,2,-1,-1,2,1,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Mucho,Regular,Regular,Bien,Regular,Bien,Bien,No,No,99, ,-1,Derecha,99,0.9739,0.0805582482290875,SETIEMBRE 2021
1079,1079,1079,1079,157452686,NSE E,NSE E,NSE D/E,38,De 25 a 39 años,SI,Mujer,15,Lima,150141,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Algo,Regular,Regular,Regular,Bien,Regular,Bien,Si,No,4, ,-1,NS/NP,6,0.7637,0.06317109987940664,SETIEMBRE 2021
1080,1080,1080,1080,157452688,NSE E,NSE E,NSE D/E,55,De 40 a más años,SI,Hombre,13,Otuzco,130608,Norte,5,2,-1,-1,2,4,Peru rural,2,2,1,NS/NP,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Poco,Poco,Poco,Mal,Regular,Regular,Regular,Regular,Regular,Si,Si,15,EL RESTO DE LOS PARTIDOS POLITICOS,15,Izquierda,6,1.1326,0.0936854625159303,SETIEMBRE 2021
1081,1081,1081,1081,157452703,NSE C1,NSE C,NSE C,28,De 25 a 39 años,SI,Mujer,15,Cañete,150501,Centro,3,2,-1,-1,1,1,Peru urbano,1,8,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,NS/NP,Desaprueba,Algo,Algo,Nada,Nada,Mal,Mal,Muy mal,Mal,Regular,Mal,Si,Si,99, ,-1,Centro,1,0.9739,0.0805582482290875,SETIEMBRE 2021
